"journal","author_number","count","Discipline","percent"
"Onderstepoort J Vet Res","2",34,"Veterinary Medicine",15.3
"Onderstepoort J Vet Res","3",53,"Veterinary Medicine",23.9
"Onderstepoort J Vet Res","4",51,"Veterinary Medicine",23
"Onderstepoort J Vet Res","5+",76,"Veterinary Medicine",34.2
"Onkologie","1",133,"Neoplasms",11.8
"Onkologie","2",145,"Neoplasms",12.9
"Onkologie","3",115,"Neoplasms",10.2
"Onkologie","4",131,"Neoplasms",11.7
"Onkologie","5+",600,"Neoplasms",53.4
"Online J Issues Nurs","1",170,"Nursing",49.6
"Online J Issues Nurs","2",100,"Nursing",29.2
"Online J Issues Nurs","3",44,"Nursing",12.8
"Online J Issues Nurs","4",11,"Nursing",3.2
"Online J Issues Nurs","5+",18,"Nursing",5.2
"Online J Public Health Inform","1",32,"Public Health",22.1
"Online J Public Health Inform","2",22,"Public Health",15.2
"Online J Public Health Inform","3",25,"Public Health",17.2
"Online J Public Health Inform","4",16,"Public Health",11
"Online J Public Health Inform","5+",50,"Public Health",34.5
"ONS Connect","1",736,"Nursing",96.8
"ONS Connect","2",17,"Nursing",2.2
"ONS Connect","3",4,"Nursing",0.5
"ONS Connect","4",3,"Nursing",0.4
"ONS Connect","5+",0,"Nursing",0
"ONS News","1",171,"Nursing",91.9
"ONS News","2",13,"Nursing",7
"ONS News","3",1,"Nursing",0.5
"ONS News","4",1,"Nursing",0.5
"ONS News","5+",0,"Nursing",0
"Open Access J Sports Med","1",14,"Medicine",7.9
"Open Access J Sports Med","2",17,"Medicine",9.6
"Open Access J Sports Med","3",27,"Medicine",15.3
"Open Access J Sports Med","4",31,"Medicine",17.5
"Open Access J Sports Med","5+",88,"Medicine",49.7
"Open Access Maced J Med Sci","1",16,"Medicine",8.4
"Open Access Maced J Med Sci","2",15,"Medicine",7.9
"Open Access Maced J Med Sci","3",27,"Medicine",14.1
"Open Access Maced J Med Sci","4",37,"Medicine",19.4
"Open Access Maced J Med Sci","5+",96,"Medicine",50.3
"Open AIDS","1",12,"Unclassified",8.1
"Open AIDS","2",12,"Unclassified",8.1
"Open AIDS","3",10,"Unclassified",6.8
"Open AIDS","4",23,"Unclassified",15.5
"Open AIDS","5+",91,"Unclassified",61.5
"Open Biol","1",19,"Biology",5.3
"Open Biol","2",42,"Biology",11.8
"Open Biol","3",43,"Biology",12
"Open Biol","4",40,"Biology",11.2
"Open Biol","5+",213,"Biology",59.7
"Open Biomed Eng","1",22,"Medicine",13.9
"Open Biomed Eng","2",31,"Medicine",19.6
"Open Biomed Eng","3",33,"Medicine",20.9
"Open Biomed Eng","4",25,"Medicine",15.8
"Open Biomed Eng","5+",47,"Medicine",29.7
"Open Cardiovasc Med","1",27,"Medicine",11.9
"Open Cardiovasc Med","2",24,"Medicine",10.6
"Open Cardiovasc Med","3",27,"Medicine",11.9
"Open Cardiovasc Med","4",29,"Medicine",12.8
"Open Cardiovasc Med","5+",120,"Medicine",52.9
"Open Dent","1",23,"Unclassified",7.1
"Open Dent","2",51,"Unclassified",15.7
"Open Dent","3",47,"Unclassified",14.5
"Open Dent","4",53,"Unclassified",16.4
"Open Dent","5+",150,"Unclassified",46.3
"Open Forum Infect Dis","1",13,"Medicine",2.8
"Open Forum Infect Dis","2",27,"Medicine",5.8
"Open Forum Infect Dis","3",33,"Medicine",7.1
"Open Forum Infect Dis","4",55,"Medicine",11.9
"Open Forum Infect Dis","5+",334,"Medicine",72.3
"Open Heart","1",10,"Cardiology",4.2
"Open Heart","2",20,"Cardiology",8.4
"Open Heart","3",25,"Cardiology",10.5
"Open Heart","4",28,"Cardiology",11.7
"Open Heart","5+",156,"Cardiology",65.3
"Open Med","1",37,"Medicine",19.1
"Open Med","2",26,"Medicine",13.4
"Open Med","3",33,"Medicine",17
"Open Med","4",22,"Medicine",11.3
"Open Med","5+",76,"Medicine",39.2
"Open Microbiol","1",11,"Microbiology",6.6
"Open Microbiol","2",23,"Microbiology",13.9
"Open Microbiol","3",35,"Microbiology",21.1
"Open Microbiol","4",22,"Microbiology",13.3
"Open Microbiol","5+",75,"Microbiology",45.2
"Open Ophthalmol","1",17,"Ophthalmology",8.5
"Open Ophthalmol","2",35,"Ophthalmology",17.5
"Open Ophthalmol","3",39,"Ophthalmology",19.5
"Open Ophthalmol","4",37,"Ophthalmology",18.5
"Open Ophthalmol","5+",72,"Ophthalmology",36
"Open Orthop","1",24,"Orthopedics",5.2
"Open Orthop","2",42,"Orthopedics",9.1
"Open Orthop","3",79,"Orthopedics",17.1
"Open Orthop","4",95,"Orthopedics",20.6
"Open Orthop","5+",221,"Orthopedics",47.9
"Open Respir Med","1",12,"Medicine",9.4
"Open Respir Med","2",13,"Medicine",10.2
"Open Respir Med","3",15,"Medicine",11.8
"Open Respir Med","4",23,"Medicine",18.1
"Open Respir Med","5+",64,"Medicine",50.4
"Open Rheumatol","1",9,"Unclassified",5.6
"Open Rheumatol","2",20,"Unclassified",12.4
"Open Rheumatol","3",30,"Unclassified",18.6
"Open Rheumatol","4",24,"Unclassified",14.9
"Open Rheumatol","5+",78,"Unclassified",48.4
"Open Virol","1",15,"Virology",12.3
"Open Virol","2",12,"Virology",9.8
"Open Virol","3",21,"Virology",17.2
"Open Virol","4",15,"Virology",12.3
"Open Virol","5+",59,"Virology",48.4
"Oper Dent","1",110,"Dentistry",11.6
"Oper Dent","2",86,"Dentistry",9.1
"Oper Dent","3",171,"Dentistry",18.1
"Oper Dent","4",203,"Dentistry",21.5
"Oper Dent","5+",375,"Dentistry",39.7
"Oper Orthop Traumatol","1",55,"Traumatology",19
"Oper Orthop Traumatol","2",77,"Traumatology",26.6
"Oper Orthop Traumatol","3",55,"Traumatology",19
"Oper Orthop Traumatol","4",66,"Traumatology",22.8
"Oper Orthop Traumatol","5+",36,"Traumatology",12.5
"Ophthal Plast Reconstr Surg","1",180,"Ophthalmology",7.1
"Ophthal Plast Reconstr Surg","2",477,"Ophthalmology",18.7
"Ophthal Plast Reconstr Surg","3",620,"Ophthalmology",24.3
"Ophthal Plast Reconstr Surg","4",551,"Ophthalmology",21.6
"Ophthal Plast Reconstr Surg","5+",724,"Ophthalmology",28.4
"Ophthalmic Epidemiol","1",39,"Ophthalmology",5.6
"Ophthalmic Epidemiol","2",55,"Ophthalmology",7.9
"Ophthalmic Epidemiol","3",91,"Ophthalmology",13.1
"Ophthalmic Epidemiol","4",96,"Ophthalmology",13.8
"Ophthalmic Epidemiol","5+",413,"Ophthalmology",59.5
"Ophthalmic Genet","1",36,"Ophthalmology",6
"Ophthalmic Genet","2",41,"Ophthalmology",6.9
"Ophthalmic Genet","3",76,"Ophthalmology",12.7
"Ophthalmic Genet","4",101,"Ophthalmology",16.9
"Ophthalmic Genet","5+",344,"Ophthalmology",57.5
"Ophthalmic Physiol Opt","1",120,"Ophthalmology",12.4
"Ophthalmic Physiol Opt","2",191,"Ophthalmology",19.8
"Ophthalmic Physiol Opt","3",214,"Ophthalmology",22.2
"Ophthalmic Physiol Opt","4",191,"Ophthalmology",19.8
"Ophthalmic Physiol Opt","5+",249,"Ophthalmology",25.8
"Ophthalmic Res","1",25,"Ophthalmology",3.2
"Ophthalmic Res","2",66,"Ophthalmology",8.5
"Ophthalmic Res","3",83,"Ophthalmology",10.7
"Ophthalmic Res","4",140,"Ophthalmology",18
"Ophthalmic Res","5+",462,"Ophthalmology",59.5
"Ophthalmic Surg Lasers Imaging","1",53,"Ophthalmology",4.5
"Ophthalmic Surg Lasers Imaging","2",175,"Ophthalmology",15
"Ophthalmic Surg Lasers Imaging","3",263,"Ophthalmology",22.5
"Ophthalmic Surg Lasers Imaging","4",263,"Ophthalmology",22.5
"Ophthalmic Surg Lasers Imaging","5+",415,"Ophthalmology",35.5
"Ophthalmic Surg Lasers Imaging Retina","1",30,"Ophthalmology",5.2
"Ophthalmic Surg Lasers Imaging Retina","2",75,"Ophthalmology",13
"Ophthalmic Surg Lasers Imaging Retina","3",111,"Ophthalmology",19.2
"Ophthalmic Surg Lasers Imaging Retina","4",119,"Ophthalmology",20.6
"Ophthalmic Surg Lasers Imaging Retina","5+",243,"Ophthalmology",42
"Ophthalmol Clin North Am","1",84,"Ophthalmology",31.3
"Ophthalmol Clin North Am","2",110,"Ophthalmology",41
"Ophthalmol Clin North Am","3",50,"Ophthalmology",18.7
"Ophthalmol Clin North Am","4",9,"Ophthalmology",3.4
"Ophthalmol Clin North Am","5+",15,"Ophthalmology",5.6
"Ophthalmologica","1",63,"Ophthalmology",6.2
"Ophthalmologica","2",102,"Ophthalmology",10.1
"Ophthalmologica","3",157,"Ophthalmology",15.5
"Ophthalmologica","4",202,"Ophthalmology",19.9
"Ophthalmologica","5+",490,"Ophthalmology",48.3
"Ophthalmology","1",624,"Ophthalmology",9.3
"Ophthalmology","2",730,"Ophthalmology",10.9
"Ophthalmology","3",887,"Ophthalmology",13.2
"Ophthalmology","4",958,"Ophthalmology",14.2
"Ophthalmology","5+",3529,"Ophthalmology",52.5
"Opt Express","1",653,"Biomedical Engineering",2.4
"Opt Express","2",3426,"Biomedical Engineering",12.6
"Opt Express","3",4889,"Biomedical Engineering",18
"Opt Express","4",5062,"Biomedical Engineering",18.7
"Opt Express","5+",13082,"Biomedical Engineering",48.3
"Opt Lett","1",583,"Ophthalmology",3.9
"Opt Lett","2",2374,"Ophthalmology",15.7
"Opt Lett","3",2976,"Ophthalmology",19.7
"Opt Lett","4",2787,"Ophthalmology",18.4
"Opt Lett","5+",6418,"Ophthalmology",42.4
"Optom Vis Sci","1",340,"Ophthalmology",13.9
"Optom Vis Sci","2",396,"Ophthalmology",16.2
"Optom Vis Sci","3",494,"Ophthalmology",20.2
"Optom Vis Sci","4",437,"Ophthalmology",17.9
"Optom Vis Sci","5+",776,"Ophthalmology",31.8
"Optometry","1",572,"Ophthalmology",55.2
"Optometry","2",207,"Ophthalmology",20
"Optometry","3",127,"Ophthalmology",12.2
"Optometry","4",69,"Ophthalmology",6.7
"Optometry","5+",62,"Ophthalmology",6
"OR Manager","1",869,"Hospitals",92.9
"OR Manager","2",46,"Hospitals",4.9
"OR Manager","3",9,"Hospitals",1
"OR Manager","4",5,"Hospitals",0.5
"OR Manager","5+",6,"Hospitals",0.6
"Oral Health Dent Manag","1",17,"Dentistry",8.3
"Oral Health Dent Manag","2",27,"Dentistry",13.2
"Oral Health Dent Manag","3",40,"Dentistry",19.5
"Oral Health Dent Manag","4",43,"Dentistry",21
"Oral Health Dent Manag","5+",78,"Dentistry",38
"Oral Health Prev Dent","1",36,"Dentistry",5.9
"Oral Health Prev Dent","2",83,"Dentistry",13.5
"Oral Health Prev Dent","3",133,"Dentistry",21.7
"Oral Health Prev Dent","4",145,"Dentistry",23.6
"Oral Health Prev Dent","5+",217,"Dentistry",35.3
"Oral Maxillofac Surg","1",12,"General Surgery",2.8
"Oral Maxillofac Surg","2",43,"General Surgery",10
"Oral Maxillofac Surg","3",71,"General Surgery",16.4
"Oral Maxillofac Surg","4",110,"General Surgery",25.5
"Oral Maxillofac Surg","5+",196,"General Surgery",45.4
"Oral Maxillofac Surg Clin North Am","1",269,"General Surgery",37.2
"Oral Maxillofac Surg Clin North Am","2",285,"General Surgery",39.4
"Oral Maxillofac Surg Clin North Am","3",130,"General Surgery",18
"Oral Maxillofac Surg Clin North Am","4",28,"General Surgery",3.9
"Oral Maxillofac Surg Clin North Am","5+",11,"General Surgery",1.5
"Oral Oncol","1",110,"Neoplasms",4.9
"Oral Oncol","2",192,"Neoplasms",8.6
"Oral Oncol","3",223,"Neoplasms",10
"Oral Oncol","4",258,"Neoplasms",11.6
"Oral Oncol","5+",1450,"Neoplasms",64.9
"Oral Surg Oral Med Oral Pathol Oral Radiol","1",93,"Medicine",6.3
"Oral Surg Oral Med Oral Pathol Oral Radiol","2",121,"Medicine",8.2
"Oral Surg Oral Med Oral Pathol Oral Radiol","3",191,"Medicine",13
"Oral Surg Oral Med Oral Pathol Oral Radiol","4",215,"Medicine",14.7
"Oral Surg Oral Med Oral Pathol Oral Radiol","5+",847,"Medicine",57.7
"Oral Surg Oral Med Oral Pathol Oral Radiol Endod","1",262,"Medicine",7.6
"Oral Surg Oral Med Oral Pathol Oral Radiol Endod","2",331,"Medicine",9.6
"Oral Surg Oral Med Oral Pathol Oral Radiol Endod","3",549,"Medicine",15.9
"Oral Surg Oral Med Oral Pathol Oral Radiol Endod","4",691,"Medicine",20
"Oral Surg Oral Med Oral Pathol Oral Radiol Endod","5+",1622,"Medicine",46.9
"Orbit","1",59,"Unclassified",5.8
"Orbit","2",149,"Unclassified",14.6
"Orbit","3",238,"Unclassified",23.3
"Orbit","4",256,"Unclassified",25
"Orbit","5+",320,"Unclassified",31.3
"Oreg Nurse","1",117,"Nursing",95.9
"Oreg Nurse","2",4,"Nursing",3.3
"Oreg Nurse","3",1,"Nursing",0.8
"Oreg Nurse","4",0,"Nursing",0
"Oreg Nurse","5+",0,"Nursing",0
"Org Biomol Chem","1",173,"Biochemistry",1.6
"Org Biomol Chem","2",1458,"Biochemistry",13.3
"Org Biomol Chem","3",2024,"Biochemistry",18.5
"Org Biomol Chem","4",2077,"Biochemistry",19
"Org Biomol Chem","5+",5209,"Biochemistry",47.6
"Org Lett","1",86,"Biochemistry",0.4
"Org Lett","2",4226,"Biochemistry",19.7
"Org Lett","3",5384,"Biochemistry",25
"Org Lett","4",4421,"Biochemistry",20.6
"Org Lett","5+",7377,"Biochemistry",34.3
"Organogenesis","1",73,"Unclassified",25.1
"Organogenesis","2",69,"Unclassified",23.7
"Organogenesis","3",54,"Unclassified",18.6
"Organogenesis","4",28,"Unclassified",9.6
"Organogenesis","5+",67,"Unclassified",23
"Orig Life Evol Biosph","1",162,"Molecular Biology",31
"Orig Life Evol Biosph","2",114,"Molecular Biology",21.8
"Orig Life Evol Biosph","3",98,"Molecular Biology",18.8
"Orig Life Evol Biosph","4",43,"Molecular Biology",8.2
"Orig Life Evol Biosph","5+",105,"Molecular Biology",20.1
"ORL Head Neck Nurs","1",147,"Nursing",72.4
"ORL Head Neck Nurs","2",27,"Nursing",13.3
"ORL Head Neck Nurs","3",19,"Nursing",9.4
"ORL Head Neck Nurs","4",5,"Nursing",2.5
"ORL Head Neck Nurs","5+",5,"Nursing",2.5
"ORL J Otorhinolaryngol Relat Spec","1",39,"Otolaryngology",5
"ORL J Otorhinolaryngol Relat Spec","2",83,"Otolaryngology",10.7
"ORL J Otorhinolaryngol Relat Spec","3",120,"Otolaryngology",15.4
"ORL J Otorhinolaryngol Relat Spec","4",131,"Otolaryngology",16.8
"ORL J Otorhinolaryngol Relat Spec","5+",406,"Otolaryngology",52.1
"Orphanet J Rare Dis","1",58,"Medicine",5.5
"Orphanet J Rare Dis","2",98,"Medicine",9.2
"Orphanet J Rare Dis","3",72,"Medicine",6.8
"Orphanet J Rare Dis","4",87,"Medicine",8.2
"Orphanet J Rare Dis","5+",747,"Medicine",70.3
"Orthod Fr","1",123,"Dentistry",37.3
"Orthod Fr","2",72,"Dentistry",21.8
"Orthod Fr","3",55,"Dentistry",16.7
"Orthod Fr","4",36,"Dentistry",10.9
"Orthod Fr","5+",44,"Dentistry",13.3
"Orthodontics (Chic)","1",17,"Unclassified",14.3
"Orthodontics (Chic)","2",22,"Unclassified",18.5
"Orthodontics (Chic)","3",19,"Unclassified",16
"Orthodontics (Chic)","4",29,"Unclassified",24.4
"Orthodontics (Chic)","5+",32,"Unclassified",26.9
"Orthop Clin North Am","1",194,"Orthopedics",22.6
"Orthop Clin North Am","2",291,"Orthopedics",34
"Orthop Clin North Am","3",189,"Orthopedics",22.1
"Orthop Clin North Am","4",92,"Orthopedics",10.7
"Orthop Clin North Am","5+",91,"Orthopedics",10.6
"Orthop J Sports Med","1",4,"Medicine",1.3
"Orthop J Sports Med","2",13,"Medicine",4.2
"Orthop J Sports Med","3",33,"Medicine",10.6
"Orthop J Sports Med","4",50,"Medicine",16.1
"Orthop J Sports Med","5+",210,"Medicine",67.7
"Orthop Nurs","1",410,"Nursing",56.2
"Orthop Nurs","2",120,"Nursing",16.4
"Orthop Nurs","3",76,"Nursing",10.4
"Orthop Nurs","4",63,"Nursing",8.6
"Orthop Nurs","5+",61,"Nursing",8.4
"Orthop Rev (Pavia)","1",6,"Orthopedics",2.7
"Orthop Rev (Pavia)","2",22,"Orthopedics",9.9
"Orthop Rev (Pavia)","3",31,"Orthopedics",13.9
"Orthop Rev (Pavia)","4",47,"Orthopedics",21.1
"Orthop Rev (Pavia)","5+",117,"Orthopedics",52.5
"Orthop Surg","1",7,"General Surgery",1.7
"Orthop Surg","2",33,"General Surgery",8.1
"Orthop Surg","3",75,"General Surgery",18.3
"Orthop Surg","4",75,"General Surgery",18.3
"Orthop Surg","5+",219,"General Surgery",53.5
"Orthopedics","1",641,"Orthopedics",14
"Orthopedics","2",777,"Orthopedics",16.9
"Orthopedics","3",899,"Orthopedics",19.6
"Orthopedics","4",812,"Orthopedics",17.7
"Orthopedics","5+",1465,"Orthopedics",31.9
"Ortop Traumatol Rehabil","1",131,"Traumatology",12.1
"Ortop Traumatol Rehabil","2",187,"Traumatology",17.2
"Ortop Traumatol Rehabil","3",257,"Traumatology",23.7
"Ortop Traumatol Rehabil","4",215,"Traumatology",19.8
"Ortop Traumatol Rehabil","5+",296,"Traumatology",27.3
"Ortop Travmatol Protez","1",244,"Orthopedics",27.7
"Ortop Travmatol Protez","2",257,"Orthopedics",29.1
"Ortop Travmatol Protez","3",179,"Orthopedics",20.3
"Ortop Travmatol Protez","4",106,"Orthopedics",12
"Ortop Travmatol Protez","5+",96,"Orthopedics",10.9
"Orv Hetil","1",1679,"History of Medicine",36.4
"Orv Hetil","2",712,"History of Medicine",15.5
"Orv Hetil","3",466,"History of Medicine",10.1
"Orv Hetil","4",475,"History of Medicine",10.3
"Orv Hetil","5+",1275,"History of Medicine",27.7
"Osaka City Med","1",0,"Medicine",0
"Osaka City Med","2",3,"Medicine",1.9
"Osaka City Med","3",8,"Medicine",5.2
"Osaka City Med","4",12,"Medicine",7.7
"Osaka City Med","5+",132,"Medicine",85.2
"Osong Public Health Res Perspect","1",21,"Public Health",7.1
"Osong Public Health Res Perspect","2",65,"Public Health",22
"Osong Public Health Res Perspect","3",36,"Public Health",12.2
"Osong Public Health Res Perspect","4",28,"Public Health",9.5
"Osong Public Health Res Perspect","5+",146,"Public Health",49.3
"Osteoarthr Cartil","1",24,"Unclassified",4.9
"Osteoarthr Cartil","2",19,"Unclassified",3.9
"Osteoarthr Cartil","3",39,"Unclassified",8
"Osteoarthr Cartil","4",33,"Unclassified",6.8
"Osteoarthr Cartil","5+",371,"Unclassified",76.3
"Osteoporos Int","1",47,"Medicine",5.1
"Osteoporos Int","2",50,"Medicine",5.4
"Osteoporos Int","3",86,"Medicine",9.4
"Osteoporos Int","4",110,"Medicine",12
"Osteoporos Int","5+",625,"Medicine",68.1
"Ostomy Wound Manage","1",581,"Nursing",52.5
"Ostomy Wound Manage","2",165,"Nursing",14.9
"Ostomy Wound Manage","3",113,"Nursing",10.2
"Ostomy Wound Manage","4",83,"Nursing",7.5
"Ostomy Wound Manage","5+",164,"Nursing",14.8
"Otol Neurotol","1",154,"Neurology",4.1
"Otol Neurotol","2",454,"Neurology",12
"Otol Neurotol","3",686,"Neurology",18.2
"Otol Neurotol","4",716,"Neurology",19
"Otol Neurotol","5+",1760,"Neurology",46.7
"Otolaryngol Clin North Am","1",307,"Otolaryngology",24.9
"Otolaryngol Clin North Am","2",573,"Otolaryngology",46.5
"Otolaryngol Clin North Am","3",230,"Otolaryngology",18.7
"Otolaryngol Clin North Am","4",79,"Otolaryngology",6.4
"Otolaryngol Clin North Am","5+",43,"Otolaryngology",3.5
"Otolaryngol Head Neck Surg","1",437,"Otolaryngology",8
"Otolaryngol Head Neck Surg","2",764,"Otolaryngology",14
"Otolaryngol Head Neck Surg","3",1021,"Otolaryngology",18.7
"Otolaryngol Head Neck Surg","4",1037,"Otolaryngology",19
"Otolaryngol Head Neck Surg","5+",2213,"Otolaryngology",40.4
"Otolaryngol Pol","1",184,"Otolaryngology",11.3
"Otolaryngol Pol","2",207,"Otolaryngology",12.7
"Otolaryngol Pol","3",345,"Otolaryngology",21.2
"Otolaryngol Pol","4",386,"Otolaryngology",23.7
"Otolaryngol Pol","5+",506,"Otolaryngology",31.1
"Oxf Med Case Reports","1",10,"Medicine",5.6
"Oxf Med Case Reports","2",36,"Medicine",20.3
"Oxf Med Case Reports","3",34,"Medicine",19.2
"Oxf Med Case Reports","4",40,"Medicine",22.6
"Oxf Med Case Reports","5+",57,"Medicine",32.2
"Oxid Med Cell Longev","1",47,"Medicine",3.2
"Oxid Med Cell Longev","2",126,"Medicine",8.7
"Oxid Med Cell Longev","3",178,"Medicine",12.2
"Oxid Med Cell Longev","4",197,"Medicine",13.5
"Oxid Med Cell Longev","5+",907,"Medicine",62.3
"P","1",552,"Unclassified",69.3
"P","2",121,"Unclassified",15.2
"P","3",55,"Unclassified",6.9
"P","4",38,"Unclassified",4.8
"P","5+",31,"Unclassified",3.9
"P N G Med","1",91,"Medicine",41.7
"P N G Med","2",41,"Medicine",18.8
"P N G Med","3",28,"Medicine",12.8
"P N G Med","4",10,"Medicine",4.6
"P N G Med","5+",48,"Medicine",22
"P R Health Sci","1",91,"Medicine",14.1
"P R Health Sci","2",122,"Medicine",18.9
"P R Health Sci","3",114,"Medicine",17.7
"P R Health Sci","4",103,"Medicine",16
"P R Health Sci","5+",215,"Medicine",33.3
"Pa Dent J (Harrisb)","1",359,"Dentistry",88.2
"Pa Dent J (Harrisb)","2",27,"Dentistry",6.6
"Pa Dent J (Harrisb)","3",12,"Dentistry",2.9
"Pa Dent J (Harrisb)","4",6,"Dentistry",1.5
"Pa Dent J (Harrisb)","5+",3,"Dentistry",0.7
"Pa Nurse","1",229,"Nursing",81.8
"Pa Nurse","2",36,"Nursing",12.9
"Pa Nurse","3",7,"Nursing",2.5
"Pa Nurse","4",7,"Nursing",2.5
"Pa Nurse","5+",1,"Nursing",0.4
"Pac Health Dialog","1",157,"Public Health",36.7
"Pac Health Dialog","2",70,"Public Health",16.4
"Pac Health Dialog","3",50,"Public Health",11.7
"Pac Health Dialog","4",68,"Public Health",15.9
"Pac Health Dialog","5+",83,"Public Health",19.4
"Pac Symp Biocomput","1",16,"Computational Biology",3
"Pac Symp Biocomput","2",113,"Computational Biology",20.9
"Pac Symp Biocomput","3",139,"Computational Biology",25.7
"Pac Symp Biocomput","4",90,"Computational Biology",16.6
"Pac Symp Biocomput","5+",183,"Computational Biology",33.8
"Pacing Clin Electrophysiol","1",366,"Cardiology",8.5
"Pacing Clin Electrophysiol","2",401,"Cardiology",9.3
"Pacing Clin Electrophysiol","3",469,"Cardiology",10.9
"Pacing Clin Electrophysiol","4",642,"Cardiology",14.9
"Pacing Clin Electrophysiol","5+",2442,"Cardiology",56.5
"Paediatr Anaesth","1",445,"Pediatrics",12.6
"Paediatr Anaesth","2",734,"Pediatrics",20.8
"Paediatr Anaesth","3",643,"Pediatrics",18.2
"Paediatr Anaesth","4",598,"Pediatrics",16.9
"Paediatr Anaesth","5+",1116,"Pediatrics",31.6
"Paediatr Child Health","1",449,"Pediatrics",32.6
"Paediatr Child Health","2",353,"Pediatrics",25.7
"Paediatr Child Health","3",243,"Pediatrics",17.7
"Paediatr Child Health","4",134,"Pediatrics",9.7
"Paediatr Child Health","5+",197,"Pediatrics",14.3
"Paediatr Drugs","1",176,"Pediatrics",26.5
"Paediatr Drugs","2",221,"Pediatrics",33.2
"Paediatr Drugs","3",119,"Pediatrics",17.9
"Paediatr Drugs","4",61,"Pediatrics",9.2
"Paediatr Drugs","5+",88,"Pediatrics",13.2
"Paediatr Int Child Health","1",41,"Pediatrics",18.9
"Paediatr Int Child Health","2",26,"Pediatrics",12
"Paediatr Int Child Health","3",27,"Pediatrics",12.4
"Paediatr Int Child Health","4",25,"Pediatrics",11.5
"Paediatr Int Child Health","5+",98,"Pediatrics",45.2
"Paediatr Nurs","1",501,"Pediatrics",63.5
"Paediatr Nurs","2",179,"Pediatrics",22.7
"Paediatr Nurs","3",57,"Pediatrics",7.2
"Paediatr Nurs","4",26,"Pediatrics",3.3
"Paediatr Nurs","5+",26,"Pediatrics",3.3
"Paediatr Perinat Epidemiol","1",129,"Pediatrics",12.5
"Paediatr Perinat Epidemiol","2",98,"Pediatrics",9.5
"Paediatr Perinat Epidemiol","3",123,"Pediatrics",12
"Paediatr Perinat Epidemiol","4",156,"Pediatrics",15.2
"Paediatr Perinat Epidemiol","5+",522,"Pediatrics",50.8
"Paediatr Respir Rev","1",390,"Pediatrics",44.7
"Paediatr Respir Rev","2",281,"Pediatrics",32.2
"Paediatr Respir Rev","3",114,"Pediatrics",13.1
"Paediatr Respir Rev","4",47,"Pediatrics",5.4
"Paediatr Respir Rev","5+",40,"Pediatrics",4.6
"Pain","1",521,"Medicine",10.7
"Pain","2",600,"Medicine",12.3
"Pain","3",648,"Medicine",13.3
"Pain","4",707,"Medicine",14.5
"Pain","5+",2385,"Medicine",49.1
"Pain Manag","1",98,"Medicine",27.6
"Pain Manag","2",109,"Medicine",30.7
"Pain Manag","3",77,"Medicine",21.7
"Pain Manag","4",32,"Medicine",9
"Pain Manag","5+",39,"Medicine",11
"Pain Manag Nurs","1",111,"Medicine",18.6
"Pain Manag Nurs","2",129,"Medicine",21.6
"Pain Manag Nurs","3",98,"Medicine",16.4
"Pain Manag Nurs","4",94,"Medicine",15.8
"Pain Manag Nurs","5+",164,"Medicine",27.5
"Pain Med","1",419,"Medicine",17.2
"Pain Med","2",321,"Medicine",13.2
"Pain Med","3",345,"Medicine",14.2
"Pain Med","4",357,"Medicine",14.7
